,titolo,durata,views,n_comments,n_like,genere,subscribers,publ,max_quality,timedelta,score,class
12064,ZOEIRAS NO GTA 5 MULTIPLAYER,465,12320,127,1667, Gaming,136000,2015-04-15,5,0.5526714983987865,0.6413171606545008,3
12065,[Fancam] Beast in Malaysia - Shock,491,1732,0,8, Music,28,2011-01-15,3,0.2912523175459295,0.1937840858658573,0
12066,"Цирковой коллектив "" БрАвО""  номер Весёлые скакалки.",310,6026,4,28, Nonprofits & Activism,176,2014-03-30,5,0.488454407550986,0.4063329181134741,2
12067,MTA:SA - Jak mapovat pomocí Arezu's mapping toolbox 2. část CZ koment,372,2006,7,8, Howto & Style,226,2012-04-30,4,0.3706387999325805,0.2503529406411952,1
12068,2011  Lomachenko vs Bochkov ☯ Ломаченко - Бочков. Турнир памяти Н.Мангера,425,5784,5,85, Sports,62500,2014-07-25,5,0.5081746165514917,0.4593711129197069,2
12069,Nockturnal Lighted Crossbow Nock-Installation,363,21043,6,57, Sports,326,2014-09-27,4,0.5189617394235632,0.5012179149197319,2
12070,For the Beauty of the Earth - EVHS Advanced Choir,192,11133,5,13, Music,24,2008-06-03,3,0.130119669644362,0.1072166948703368,0
12071,Jenks Cheerleaders Perform,130,1427,5,5, Entertainment,0,2011-02-26,5,0.2983313669307264,0.1861783409278879,0
12072,Motorcycle Helmet Infomercial,175,6091,1,12, Autos & Vehicles,14200,2012-06-26,5,0.3802460812405191,0.2955734909105179,1
12073,Jackson DXMG sound-test,464,11254,15,43, Music,317,2010-07-02,4,0.2580482049553346,0.2331840183047449,1
12074,Reportage :Raphaël Varane,254,5188,1,10, Sports,0,2013-05-12,7,0.4341816956008764,0.3277000102091413,1
12075,娛樂百分百 20130521 BOA 片段,139,7587,5,78, People & Blogs,13,2013-05-22,4,0.4358671835496376,0.3996067840162782,1
12076,"Placebo ""For what it's worth"" (Live on TV Show - Taratata 2009)",216,127886,30,788, Music,334000,2013-01-06,4,0.4129445474464857,0.5244609737459339,2
12077,Aguacate con langostino,265,1609,0,2, People & Blogs,1560,2008-12-23,4,0.1643350750042137,0.0960645734199792,0
12078,Hume Lake 2011 Ponderosa modesty song,212,3390,18,11, Film & Animation,0,2011-06-30,4,0.3192314174953649,0.2334962441940277,1
12079,巨蛋2010.6.20越南巨星演唱會-13/13.avi,473,6928,3,10, Music,171,2011-04-11,4,0.3057475139052756,0.2368568439091465,1
12080,Reportando desde Paracho  Michoacán - LOS3TT,336,125102,68,1886, Music,2550000128,2014-08-12,6,0.5112084948592618,0.6792049005868396,3
12081,Miss Savannah State University 2014-2015 Morgan Wilson Ebony Magazine 2015 HBCU Campus Queen,121,2110,0,14, People & Blogs,0,2015-04-07,5,0.5513231080397775,0.3937261272123034,1
12082,Veronica Akselsen - Like A Wind - Melodi Grand Prix 2006,195,22481,4,26, Music,6120,2006-12-07,4,0.0384291252317545,0.0352653513971942,0
12083,Espérance de Tunis 3-1 Club Africain :: Résumé Dimanche Sport,381,5546,1,5, People & Blogs,8760,2013-03-31,4,0.4271026462160796,0.3064802791137786,1
12084,Louis Vuitton - Multicolor speedy 30 white wear and tear :o),306,21091,20,57, People & Blogs,292,2012-09-12,5,0.3933928872408562,0.3800041541159584,1
12085,My PLL Algorithms,375,20570,0,247, People & Blogs,23000,2014-06-28,5,0.5036237990898365,0.5360433794681716,2
12086,Carrie Fisher (2011) Dragon*Con Highlights,269,16310,25,250, Entertainment,2250,2012-08-16,5,0.3888420697792011,0.4079771396257562,2
12087,Inicio de emisión Nitro,211,2246,2,4, Film & Animation,42,2010-08-23,5,0.2668127422888926,0.1714915163984181,0
12088,How to modify gumdrop pacifier for your reborn baby,275,8868,0,37, Comedy,173,2012-06-23,4,0.3797404348558907,0.3330792902582002,1
12089,1939.Daffy.Duck.And.The.Dinosaur,468,2418,0,5, Film & Animation,296,2011-03-22,4,0.3023765380077532,0.1996859709622682,0
12090,Calm down sonamy speedpaint (Colors! 3D),147,32807,50,815, Entertainment,3090,2015-03-02,6,0.5452553514242373,0.6426464820433572,3
12091,RuneScape | 10m+/h High-Wealth Flipping Guide,486,6716,21,73, Gaming,35,2012-06-22,6,0.3795718860610146,0.3430952115382482,1
12092,"Eren x Mikasa ♥ Attack on Titan ""Just a Dream""",156,18608,14,314, People & Blogs,473,2015-01-04,3,0.5356480701162987,0.5752566559003933,2
12093,P51H Mustang EPP WildingWalter,199,1453,1,1, Sports,0,2009-10-28,3,0.2164166526209337,0.1189425669043643,0
12094,"J.Harm ""Home Run Derby"" (Explict)",225,1460,4,28, Music,334,2013-07-27,6,0.4469914040114613,0.3281880765537774,1
12095,Scuf One Unboxing ( green camo),178,2061,9,18, Gaming,440,2014-03-14,6,0.4857576268329681,0.3540296795399784,1
12096,From Past to Present,308,1295,15,33, Film & Animation,129,2012-01-18,4,0.3532782740603404,0.2603374167351631,1
12097,Lego Batman 3: Beyond Gotham - How to Unlock Ultra Humanite Character Location,133,6635,3,32, Gaming,37100,2014-12-12,5,0.531771447834148,0.4506299545579514,2
12098,Iron Maiden en Lima 2011 HD - Running Free y despedida,412,2012,7,17, Music,17,2011-03-27,5,0.3032192819821338,0.2193598226539594,1
12099,Dick in a Box LIVE!,179,82017,13,64, Comedy,17,2007-02-12,4,0.0497218944884544,0.0530734402982844,0
12100,Angry Birds 2 review (Dutch  BE),426,1548,9,34, Science & Technology,45000,2015-08-05,6,0.5715489634249115,0.4293507803853009,2
12101,Joe Lean and the Jing Jang Jong @ Preston,133,1057,0,3, Music,0,2008-01-21,3,0.1075341311309624,0.0618812506483487,0
12102,Sony Xperia Z3+/Z4 Impressions & Analysis,347,2145,15,26, Science & Technology,655,2015-05-28,6,0.5599190965784595,0.4231797418300504,2
12103,Los Angeles Lamborghini Service and Repair | Lamborghini North Los Angeles,167,8288,1,58, Autos & Vehicles,3190,2012-05-05,6,0.3714815439069611,0.3353666037209101,1
12104,Woodward - October 2006,213,2566,5,3, Sports,14,2006-11-21,3,0.0357323445137367,0.0227450230153246,0
12105,ROBERTO BECHO PEREZ Grupo Pesado Le canta A Choche Bronco En Mexicali 30 Sept 2012,291,6814,2,13, Entertainment,8900,2012-10-17,4,0.3992920950615203,0.3155035430110373,1
12106,(Lego) Mission: Impossible,297,10505,2,9, Film & Animation,19,2008-07-22,3,0.1383785605932917,0.1102596129728221,0
12107,Exceed nitro rc car saleen s7!! 1/10,138,1819,2,2, Entertainment,2320,2010-02-07,3,0.2336086296982976,0.1385332329462636,0
12108,Drift 240sx 2005,129,31964,11,33, Autos & Vehicles,42300,2009-08-18,4,0.2044496881847294,0.1958241902183378,0
12109,Resident evil 5 Loquendo ita,187,6809,5,65, Gaming,508,2011-10-11,5,0.3365919433676049,0.3019107438915822,1
12110,Garmin 496 GPS  Garmin Aviation GPS  Airplane Garmin GPS 496,206,92501,5,50, Science & Technology,173,2008-05-15,4,0.1269172425417158,0.1344027937791846,0
12111,[韓中字HD]Rainbow - To Me MV,259,24659,3,94, Music,27600,2012-02-11,5,0.3573234451373672,0.3611613189930592,1
12112,RnK Lior [OTS] Makoto Rushdown,125,9522,11,132, Gaming,5040,2012-01-25,5,0.3544581156244732,0.3432426456469769,1
12113,UFO Sightings Best UFO Video Ever! UFO Video Sent to Mufon CNN and Fox News!!,207,23975,71,69, Science & Technology,798000,2012-01-28,6,0.3549637620091016,0.3506180255013191,1
12114,The University of Alabama pregame football video,229,16029,4,28, Sports,1630,2011-04-18,4,0.3069273554694084,0.2760157204458323,1
12115,Panjaa Movie Latest Theatrical Trailer  By Sudheerkumar,130,2727,0,0, Entertainment,0,2011-11-20,3,0.3433338951626495,0.1871844493914835,0
12116,أرقام خياليه للبطل فو VO VS ( VIPxShinso ) metin2,227,2817,2,20, Gaming,2660,2014-06-11,5,0.5007584695769425,0.379195284289725,1
12117,Richard Alston Dance Company - Shimmer,179,2376,1,4, Entertainment,815,2012-09-25,4,0.3955840215742457,0.2557913593640342,1
12118,★ Eden Hazard ★ - Skills & Goals | 2012 - 2013 | HD,237,5246,3,34, Film & Animation,658,2013-02-27,5,0.4217090847800438,0.3522465241612826,1
12119,Metallica: Am I Evil? (Live w/ The Big 4) [The Big 4: Live in Sofia  Bulgaria],442,12151608,8946,188318, Music,8640000000,2014-04-23,6,0.4924995786280128,0.9658892859571216,3
12120,Pachelbel Canon,180,2749,1,3, Music,0,2007-01-06,3,0.043485589078038,0.0278866284923383,0
12121,BFBC2 Commentary Isla Inocentes Tactics (Part 2),340,2155,13,31, Gaming,942,2010-06-20,5,0.2560256194168211,0.1965805683123102,0
12122,Corona Pops Concert 2008 - Soul Man,174,1111,0,3, Music,51,2008-05-15,4,0.1269172425417158,0.0734707843566949,0
12123,Feuerwerk-Verbund ca. (260 Euro),151,33272,72,379, Entertainment,8130,2014-04-04,6,0.4892971515253665,0.5513982048640385,2
12124,Camp Freddy (Wonderwall),268,18353,16,118, Music,3920,2011-12-03,5,0.3455250294960391,0.3475672848636955,1
12125,My Way - Piero Cotto and Cottos Club Big Band,322,7771,4,52, Music,68,2007-08-01,4,0.0783751896173942,0.0698285731730267,0
12126,Impulse (Impact Shyvana) VS TSM (Lustboy Nautilus) Game 4 Highlights - 2015 NA LCS Spring Semifinal,478,48371,31,268, Gaming,233000,2015-04-13,5,0.5523344008090342,0.6235290588193658,3
12127,T-shirt pick up round 1,165,1180,13,4, Howto & Style,1780,2010-08-18,4,0.265969998314512,0.1591600657776684,0
12128,Dark Orbit España 3 [CAZANDO POR PVP] With Vengeance.,441,1285,20,8, Gaming,23,2012-06-26,3,0.3802460812405191,0.2451787618693773,1
12129,Chilling  Chippewa Falls Part One,341,8576,0,0, Science & Technology,221,2009-04-01,5,0.1810214056969492,0.1129823275087033,0
12130,Gilbert ready for any outcome at Amstel Gold Race,214,1313,0,5, Sports,63900,2011-04-16,5,0.3065902578796561,0.189574587617247,0
12131,巻き寿司で初音ミク作ってみた,277,7453,3,19, Howto & Style,317,2008-05-25,3,0.128602730490477,0.1055716909966107,0
12132,魚の神経〆　その1,270,5579,0,0, Sports,0,2010-06-02,4,0.2529917411090511,0.1504067195722384,0
12133,UNA ROSA COSMICA E LA GALASSIA AGLI ALBORI DELL'UNIVERSO,323,3382,4,22, Science & Technology,77500,2012-06-03,3,0.3763694589583684,0.2921018374946192,1
12134,Molt Hard Die Harder - Spider Crab Vs Giant Stingray 2015 HD,227,597088,68,423, Travel & Events,4260,2015-06-30,5,0.5654812068093713,0.7540377163694371,3
12135,DJ Bartii - fx-film Sara & Piotr,196,4697,0,3, People & Blogs,0,2010-10-22,4,0.2769256699814596,0.1878082180543008,0
12136,Gilberto Paixão dançando com Ana Carolina e Michelle Gomes - 2012,164,5140,2,33, Education,1320,2012-06-08,4,0.377212202932749,0.3137949660852539,1
12137,Black Ops 2 - Ghosts Punten Systeem Ideeën? - Fast Nuketown GunGame (Dutch Commentary),153,6022,146,949, Gaming,767000,2013-05-19,5,0.4353615371650092,0.4668292484901192,2
12138,1971   Montjuic Park  Pro sim driving,381,1576,0,6, Autos & Vehicles,405,2012-05-24,3,0.3746839710096072,0.2403703578331858,1
12139,Mac Sephora Haul,340,4337,25,0, Howto & Style,22600,2012-06-08,5,0.377212202932749,0.2177124227609931,1
12140,Making Cartwheels  With Festool,322,115456,20,534, Sports,290,2015-02-28,6,0.5449182538344851,0.6736457398722814,3
12141,Maria Eduarda canta para David Luiz,148,4894,13,136, People & Blogs,20,2014-07-16,5,0.5066576773976066,0.4684249165893194,2
12142,Qui n'a pas son téléphone portable? - France Bienvenue,229,1452,0,0, Education,7050,2009-03-28,4,0.1803472105174448,0.0904955819789687,0
12143,Breath of Fire 5 Music - 5 - Going Out to See the Sky,189,26368,5,89, People & Blogs,636,2008-10-27,4,0.154727793696275,0.1565276355954206,0
12144,rodillo bicicleta nº 3,201,490269,67,2174, Howto & Style,3080,2014-03-18,4,0.4864318220124726,0.696831957815004,3
12145,Smashing Pumpkins - Perfect,206,1297,1,8, Music,50,2008-09-21,3,0.1486600370807348,0.0959496152086622,0
12146,Nur noch 60 Sekunden - Carlist,216,21752,12,64, Autos & Vehicles,0,2009-02-10,4,0.1725939659531434,0.1684421857642264,0
12147,Clash For Cash | Ep. 1 | Clash of Clans,442,1493,13,24, People & Blogs,418000,2014-06-09,6,0.5004213719871903,0.3630690903591287,1
12148,Témoignage utilisateur Pierre olivier,182,3531,0,3, Howto & Style,6630,2011-05-07,6,0.3101297825720546,0.2042300376372898,1
12149,banda ciudad de medellin 2da parte,395,8045,9,11, Music,27,2008-11-20,3,0.1587729647733018,0.1255857955556517,0
12150,Viday Geet-Gadhoda High School,176,50700,4,56, People & Blogs,216,2011-09-27,4,0.3342322602393393,0.3426576310088259,1
12151,Hurricane Video   Miami Beach  Florida 2013,308,3548,3,10, People & Blogs,18,2013-11-30,3,0.468228552165852,0.3411394615320191,1
12152,Passenger Handling Services,256,26794,2,85, People & Blogs,124,2012-05-24,4,0.3746839710096072,0.3782823479387825,1
12153,DesignJet 450C colour cartridge alignment - DesignJet repairs,169,8108,3,16, Science & Technology,3220,2011-03-03,4,0.299174110905107,0.2439817838846199,1
12154,Spin Jumps in Vanilla Minecraft,237,4517,11,76, Gaming,3860,2014-03-05,5,0.484240687679083,0.4257976658198686,2
12155,Siôn Russell Jones Live at Green Man Festival 2011,330,1929,2,14, Music,1330,2011-08-29,5,0.3293443451879319,0.2331659732042945,1
12156,Electroplate Hard Case for iPhone 4/4S Review [German/Deutsch],277,3640,9,31, Science & Technology,9780,2012-05-17,5,0.3735041294454744,0.3002700178451676,1
12157,Lego Ninjago Super Pack 3-1 Part 4,157,3876,0,7, Entertainment,3390,2011-08-25,5,0.3286701500084274,0.2342499810063013,1
12158,Splitboard TV Elfin Lakes Mini Golf Session,222,3050,1,10, Sports,157,2011-02-17,6,0.2968144277768414,0.2131588243814563,1
12159,HTM: Custom LEGO STAR WARS Airborne Trooper (version 2),170,1640,0,9, Howto & Style,310,2010-07-26,4,0.2620933760323614,0.1753010082115496,0
12160,The Legend ResikLo - Dalandanan Astrodome Finals.3gp,428,1145,0,2, Entertainment,0,2010-04-02,3,0.2427102646216079,0.1361938723835145,0
12161,CC S04E24 - NEW MODEL REVIEW Bailey Pegasus GT65 Rimini,358,5814,0,12, Entertainment,10900,2014-08-12,6,0.5112084948592618,0.3957339926913778,1
12162,Far Cry 4 - 'Come Out As A King' Story Trailer [1080P/60 FPS],142,2765,2,18, Gaming,0,2014-11-04,6,0.5253665936288555,0.3935317617269062,1
12163,Gakuen Alice/ Kodocha Chatroom #6,244,3249,6,11, Film & Animation,884,2010-11-18,4,0.2814764874431147,0.2050572503219709,1
12164,LG Suds Lock,240,9774,5,37, Science & Technology,2120,2011-09-16,4,0.332378223495702,0.2937646885050303,1
12165,2014 Audi A3 Convertible S-Line 1.8 TFSI (180hp) - In Detail (1080p FULL HD),155,18654,6,38, Autos & Vehicles,479000,2013-09-23,6,0.4567672341142761,0.4248640418961409,2
12166,mod brasil onibus,284,26582,10,20, People & Blogs,107,2009-04-16,4,0.183549637620091,0.1673790029815177,0
12167,Teach your dog to 'Sit'  'Down'  and 'Stand'- Belgian Malinois,196,312761,25,794, Pets & Animals,36700,2009-05-04,3,0.1865835159278611,0.2485670949111726,1
12168,ＪＢＣスプリント(JpnＩ) 第12回 2012年 競馬タウン,140,1558,0,2, Sports,828,2012-11-05,5,0.4024945221641665,0.2343914573770542,1
12169,Kavon Pyatt 2010-2011 Highlights,218,1174,0,2, Sports,2990,2011-07-25,3,0.3234451373672678,0.1820542825739018,0
12170,Florence's Iris Garden,250,12504,1,91, Howto & Style,2440,2012-05-15,6,0.3731670318557222,0.3588871830110255,1
12171,2009 Harley-Davidson Fat Boy FLSTF Black Ice-Blue Ice,169,2765,3,3, Autos & Vehicles,640,2010-02-26,4,0.2368110568009439,0.151957903263362,0
12172,"A-traktor "" grus drift""",346,23704,9,22, Autos & Vehicles,0,2008-07-09,3,0.1361874262599022,0.1239677575334704,0
12173,"RBD ""Un poko de tu amor""",266,2422,1,20, Music,61,2007-02-25,4,0.0519130288218439,0.0387704411539082,0
12174,Celine Dion - Alone (Live - Los Angeles),196,10370,2,38, Music,271,2008-12-12,4,0.1624810382605764,0.1445586071871085,0
12175,Battlefield 3: Badmin Of The Week Ep 1: 27-0 gameplay  Baby Xfactor  and Server Ban,443,26874,885,1674, Gaming,319000,2012-07-12,5,0.382942861958537,0.4650567043378502,2
12176,Giuseppe & Alessandra - WEDDING TRAILER,227,3094,0,0, Travel & Events,474,2014-06-12,5,0.5009270183718186,0.2774608355264853,1
12177,Visions of Panama City,213,1428,1,4, Entertainment,29,2007-03-18,4,0.0554525535142423,0.0339119773818319,0
12178,Point Blank ~ Melhorando o rendimento do seu jogo,179,12243,59,916, Gaming,959000,2014-09-29,5,0.5192988370133154,0.5809571447990955,2
12179,Everyday Winter Makeup Routine!,148,49063,156,2190, Howto & Style,115000,2014-01-13,5,0.4756446991404011,0.6061691192603452,3
12180,中央線　9/6　臨時団体列車,150,2915,0,0, Autos & Vehicles,81,2008-09-06,4,0.1461318051575931,0.0803416890549646,0
12181,Furien mod 1 # DrbeAts,287,6486,54,127, Gaming,289,2015-02-18,6,0.5432327658857239,0.5102376786783964,2
12182,Chef Alan Bird talks his role and relationship with RATIONAL UK,217,1566,1,9, Howto & Style,147000,2015-04-07,6,0.5513231080397775,0.3669990213861636,1
12183,【バスケ】4対4してみた①,314,301415,157,1280, Sports,2820000000,2014-01-30,6,0.4785100286532951,0.6519851692379811,3
12184,Let's Play Live - Super Tanooki Skin 2D - MARIO KILLS TANOOKI!,363,48310,250,265, Entertainment,238000,2011-11-14,5,0.3423226023933929,0.386152874917707,1
12185,03 ลอดช่องสิงคโปร์สำเส็จรูป.mpg,194,31112,1,42, Education,29900,2011-08-22,4,0.328164503623799,0.3190195424569443,1
12186,Stevie Nicks - Landslide (Guitar cover),212,4418,17,27, Music,208,2013-02-28,4,0.4218776335749199,0.3409067567552143,1
12187,ac/dc argentina 2009,139,2526,3,6, Entertainment,131,2009-12-03,4,0.2224844092364739,0.1499592836761565,0
12188,I stand Redeemed,217,105577,66,846, Music,430,2011-03-28,4,0.3033878307770099,0.3827934210756744,1
12189,Talent Show Mundo de Sueños Lajas  Puerto Rico,328,2308,0,4, Entertainment,121,2009-05-10,4,0.1875948086971178,0.1209267702369023,0
12190,inFAMOUS Second Son - Review,349,268921,880,2686, Gaming,5009999872,2014-03-20,5,0.4867689196022248,0.6842612525772386,3
12191,Leo Kotke at Bluesfest 2007,123,90748,14,47, Music,435,2007-07-09,3,0.0744985673352435,0.0784830056945838,0
12192,Did You Know... (Fun Yugioh Facts) - Ep18,151,40581,112,718, Gaming,101000,2015-01-04,6,0.5356480701162987,0.6345014012005828,3
12193,joy ditally 002,152,2392,6,15, People & Blogs,343,2011-11-03,4,0.3404685656497556,0.2476010148702886,1
12194,MBT Concept Movie (ES),135,3762,0,3, Science & Technology,98,2011-10-25,4,0.3389516264958706,0.2246899135312159,1
12195,Holly Holm Training,357,47739,0,89, Sports,19,2007-05-16,0,0.0653969324119332,0.0688327556092241,0
12196,Kayak Oversized Sturgeon in the Willamette,357,7054,14,64, Sports,29,2013-11-13,4,0.465363222652958,0.4180577675325504,2
12197,QUADERNI e DIARI FAI-DA-TE !,397,499642,1638,10762, Howto & Style,0,2014-08-06,6,0.5101972020900051,0.7877655584667576,3
12198,DragonFable Quests #14 - The Duel!,364,2025,0,5, Gaming,159,2013-08-29,6,0.4525535142423731,0.2933319381552816,1
12199,Wonderful Christmastime by 650north (Paul McCartney Cover),235,2834,12,15, Music,184,2010-12-15,5,0.2860273049047699,0.2113502873574361,1
12200,I'm Getting Sentimental Over You - Willie Maiden,241,3039,4,12, Music,294,2012-05-05,4,0.3714815439069611,0.2709655336499648,1
12201,Sefa Topsakal   Doktor   Yeni klip 2011,287,416205,50,1398, Music,739,2011-04-11,3,0.3057475139052756,0.4252464558788892,2
12202,Kristina Sulaver - Prvi glas sevdaha  ČETVRTFINALE,256,1918,0,8, People & Blogs,1980,2014-05-24,4,0.4977245912691724,0.3346568400784077,1
12203,Iron Maiden Toronto 2008 The Trooper,217,9262,28,27, Music,0,2008-03-16,4,0.1168043148491488,0.1003435579439638,0
12204,Interview with Camille Ricketts of Tesla Motors about the Model S at 2011 NAIAS in Detroit,328,2087,3,7, Autos & Vehicles,1250,2011-01-20,3,0.2920950615203101,0.1957250605014008,0
12205,Romania vs Malaysia part 1,398,1740,2,9, Sports,0,2011-11-04,5,0.3406371144446317,0.2292235493033323,1
12206,Hi  I'm a Mutant...and I'm a DC. (Marvel/DC Parody),161,941911,863,5770, Comedy,168000,2007-05-12,3,0.0647227372324287,0.0999825239226055,0
12207,Bad Bananas (From Hat Chat #28),309,46539,161,2057, Entertainment,884000,2013-06-10,6,0.4390696106522838,0.5560643844610444,2
12208,ASALVO MAMBA 2012.wmv,129,1759,0,2, People & Blogs,0,2012-12-13,5,0.4088993763694589,0.2415385089743857,1
12209,Tutorial Photoshop Cs5 - Effetto infrarossi in B/N e a colori,378,6949,7,40, Education,973,2011-11-06,6,0.3409742120343839,0.295132796858063,1
12210,Making Calicum block for finch & parrots Pt1,397,11434,5,23, Pets & Animals,845,2012-07-29,5,0.385808191471431,0.3329400036495337,1
12211,Thom Yorke Vs aphex Twin Dance Mashup,160,21948,26,177, Entertainment,0,2011-02-26,6,0.2983313669307264,0.3120504629943676,1
12212,W650 & Triumph desert ride desert sleds.,312,16104,9,74, Autos & Vehicles,2390,2013-03-19,6,0.4250800606775661,0.4102403012731158,2
12213,A.Lysy and L.Prunaru play Bach Double Concerto p.3,302,1951,1,16, Music,5480,2008-05-27,4,0.1289398280802292,0.0924984276263763,0
12214,Living Next Door To Alice (Smokie; Plattenkuche  1977),197,17657,20,216, Music,1170,2011-12-05,4,0.3458621270857913,0.3613041381937092,1
12215,2010 Camaro LT RS at DeVoe Chevy,138,2979,0,7, Autos & Vehicles,676,2011-07-20,5,0.3226023933928872,0.224075368757056,1
12216,secrets zm_Firewall_flats (HD) secrets by ZIC,344,5150,3,21, Gaming,47,2011-06-19,5,0.3173773807517276,0.2545410392064792,1
12217,"LG 4K TV 84LM960V Review - 84"" Ultra HD 4K Smart 3D TV",168,15102,0,29, Science & Technology,4060,2013-07-10,5,0.4441260744985673,0.3986111467395855,1
12218,My New Brazilian Rainbow Boa (leave comments),296,9010,23,25, Pets & Animals,11,2009-01-16,4,0.1683802460812405,0.1434711279517806,0
12219,Kiel Drei Kronen 20 09 09 L Stil,161,1882,1,3, Sports,0,2009-09-20,4,0.2100117984156413,0.1291959948356967,0
12220,Bikini - ฟ้อง (live),147,5137,2,36, Music,348000,2014-06-08,6,0.5002528231923141,0.4190448127878863,2
12221,dam cuoi o tu ky hai duong,218,2947,0,7, Music,0,2013-01-22,5,0.4156413281645036,0.2883897439637526,1
12222,Fighting Dinosaurs Dinosaur Battle   Watch the Dinosaur Fun Ending Battle Fight,410,29008,0,12, Entertainment,14100,2015-01-28,6,0.5396932411933255,0.4775583330463887,2
12223,Mario Kart Wii Mushroom Cup 50cc Grand Prix part 1,337,1390,0,3, Gaming,0,2009-06-11,4,0.1929883701331535,0.1146957837690409,0
12224,Pet Gear Expedition Pet Strollers & Pet Gear Roadsters - Great Reviews of Two Great Dog Strollers,184,11204,14,26, Pets & Animals,14000,2011-06-08,5,0.3155233440080903,0.2744056956261794,1
12225,"Wimbledon 2017of the West - SCLTC - ""South Cowichan Lawn Tennis Club"" 126 years young",442,1477,4,6, Sports,49,2012-05-16,4,0.3733355806505983,0.2378372761540774,1
12226,Semis de blé et labour 2011,182,2171,0,6, Autos & Vehicles,254,2011-11-11,4,0.3418169560087645,0.2268260119163367,1
12227,DOMINI DOMINI - Al-Polito feat. Negro HP,291,19422,14,75, Music,404,2011-02-13,5,0.2961402325973369,0.2898951373899718,1
12228,【jubeat saucer】恋はどう？モロ◎波動OK☆方程式！！ (EXT) EXC,154,17458,4,53, Gaming,5230,2013-06-05,6,0.4382268666779032,0.4154453021164217,2
12229,Destiny: XUR'S LOCATION WITH NEW EXOTIC SHARDS AND THE PLAN C FUSION RIFLE Dec. 5▐ Destiny Guide,394,9657,26,176, Gaming,597000,2014-12-05,6,0.5305916062700151,0.5247680460461048,2
12230,Live Like You're Dying- Lenka (covered by dNa on the piano),226,15144,40,41, Music,39,2008-12-29,4,0.1653463677734704,0.1522669468480157,0
12231,Sahar Mehndi Bhangra,394,4872,2,12, Comedy,28,2010-07-17,3,0.2605764368784763,0.1985424436242807,0
12232,Take-Off in Split/Croatia LDSP,314,3551,1,12, Science & Technology,39,2011-06-25,6,0.3183886735209843,0.2356538378878526,1
12233,08th MS Team Abridged Ep 9,427,6270,7,20, Comedy,229,2010-02-27,6,0.23697960559582,0.1925142495188465,0
12234,TuS   RW Ahlen 7 1,492,2014,0,6, Sports,0,2014-11-04,3,0.5253665936288555,0.3459111350526211,1
12235,Johnny Gunz Ft. Benny Banks  Rootz & Propane - Allstarz @itspressplayent,184,127828,94,341, Music,1460000000,2011-05-01,6,0.3091184898027979,0.3747789619236156,1
12236,Dark Orbit-Ru3-MMO  ***Вõздушный*вõлk***-Часть 2.wmv,286,2840,1,7, Gaming,23,2010-01-30,4,0.2322602393392887,0.160560345092054,0
12237,Bristol city 0 - 6 Cardiff city 09/10 (6th goal caught on video),140,8993,16,18, Sports,14,2010-01-27,3,0.2317545929546604,0.1924306854721565,0
12238,"COD BO CyACMontage ""KOMORIMINN""",314,36582,20,411, Gaming,217000,2015-04-24,5,0.5541884375526716,0.6312351838121756,3
12239,Como cambiar Stereo de Vw Bora / Jetta por stereo comun,265,77765,20,131, Entertainment,49400,2014-12-22,5,0.5334569357829092,0.5935010118090538,2
12240,Cover Piano I Surrender / A ti me rindo Hillsong United,454,5976,7,38, Music,19,2013-06-07,5,0.4385639642676555,0.3735325666182533,1
12241,RoboCop Versus the Terminator - Level 1 (Sega Master System),217,24369,34,64, Gaming,400,2007-06-26,4,0.072307433001854,0.071134133623442,0
12242,Dps Warrior Furia Spectrum WoW (Hispanic raid),252,1997,0,3, Gaming,265,2013-08-25,6,0.4518793190628687,0.2798351605943512,1
12243,Serial Marc Gasol (I): Los inicios,240,6915,2,24, Sports,6260,2012-02-21,4,0.3590089330861284,0.2983825035990158,1
12244,Kandi GoKart DIY Shifter Modification,127,13200,0,0, Autos & Vehicles,7630,2012-07-12,4,0.382942861958537,0.2503887195130627,1
12245,NIKE AIR ALVORD 10 GTX,215,8461,7,12, Sports,1240,2012-11-15,5,0.4041800101129277,0.3233307430249821,1
12246,E3 - Planetside 2 Exclusive Interview & Cosplay,470,14881,89,295, Entertainment,874000,2012-06-12,0,0.3778863981122535,0.3983890697216486,1
12247,2012 Lexus LFA Nürburgring Package (2011 Geneva Auto Show),139,2442,0,7, Autos & Vehicles,6420,2011-03-05,6,0.2995112084948592,0.2039353713303372,1
12248,Красивый отдых - Египет. Подводный мир Шарм эль шейх,268,354055,115,2113, Travel & Events,1030,2014-11-17,5,0.5275577279622451,0.7428783049240861,3
12249,Salsa Ladies 2013 - Emi De Buga,257,3074,0,18, Entertainment,4400,2013-03-17,5,0.4247429630878139,0.3212583222063871,1
12250,reparacion o cambio de touch o tactil nokia lumia 520,393,210961,226,444, Science & Technology,463000,2013-09-23,5,0.4567672341142761,0.5778466135491888,2
12251,FREE TOON TOWN HACKS!,153,1082,0,3, Gaming,0,2011-05-12,5,0.3109725265464352,0.1794517597473517,0
12252,Bach - Italian concerto 1st movement - Margaret Bateson pianist,277,2214,3,11, Music,1270,2010-12-06,4,0.2845103657508849,0.1997502318197509,0
12253,Commission - Marubladewing Part 2,281,1331,3,50, Howto & Style,7090,2012-04-28,5,0.3703017023428283,0.2839284578187168,1
