titolo, durata, views, n_comments, n_like, genere, views, FF, paid, publ, max_quality
cristiano ronaldo 2011all the  right moves HD, 239, 5601, 1, 38, Sports, 5601, true, False, 2011-01-23, 4
Minecraft - Rundgang auf Thayren #01 - Das goldene Tal, 378, 1152, 8, 30, Gaming, 1152, true, False, 2012-08-03, 5
Test Ride Honda Revo PGM-FI, 130, 14365, 6, 37, Autos & Vehicles, 14365, true, False, 2014-01-21, 4
dj balan ft dj psyco r. ft dj manuelito - mix bellaco [el retorno], 304, 16990, 0, 25, Music, 16990, true, False, 2009-08-22, 4
Bunny - What I Meant ft. Slater Young, 241, 4408, 6, 23, Music, 4408, true, False, 2012-04-11, 6
Dreadlock Extensions with Human Hair, 146, 8046, 0, 6, Howto & Style, 8046, true, False, 2011-04-12, 3
Heart Attacks In The Young, 202, 1889, 0, 2, News & Politics, 1889, true, False, 2008-09-23, 4
:: Freshlook Colorblends Gray :: Review!, 220, 81078, 136, 283, Education, 81078, true, False, 2011-02-04, 4
Rajintek Themis EVO Heatsink Review, 444, 22284, 132, 809, Science & Technology, 22284, true, False, 2014-02-26, 6
The Witcher 2 Gespräch mit Siegfried, 387, 2899, 2, 15, Gaming, 2899, true, False, 2011-06-13, 3
tai chi with santa, 322, 4616, 0, 22, Education, 4616, true, False, 2012-03-17, 6
Hayko Ghevondyan - New York  2008, 223, 45076, 8, 48, Music, 45076, true, False, 2009-01-19, 3
Bop It Tetris - Hasbro Galleries - Toy Fair 2013, 131, 6499, 6, 20, Entertainment, 6499, true, False, 2013-02-09, 3
Faculty show at Tremaine Nationals 2014 (Part 1), 197, 1873, 0, 11, Entertainment, 1873, true, False, 2014-07-12, 6
my new santa cruz skateboard, 268, 1812, 0, 2, Music, 1812, true, False, 2009-03-16, 3
ワールド・ウォーZ 予告編 #2 日本語字幕, 152, 167722, 44, 109, Film & Animation, 167722, true, False, 2013-03-26, 5
Dirt3 - Citroën C4 WRX - Michigan, 263, 29519, 6, 34, Gaming, 29519, true, False, 2011-06-10, 5
Four Year Strong drum cover it must really suck to be fys right now, 208, 8765, 12, 47, Music, 8765, true, False, 2010-02-24, 4
RAY-C   VEN TENECESITO OFICIAL  FULL HD, 279, 9734, 9, 49, Music, 9734, true, False, 2012-07-21, 6
【サバイバルクラフト】大自然で生き延びろ！#2　～ビクビクしながら家作り【ゆっくり実況】！, 307, 12555, 5, 28, Gaming, 12555, true, False, 2015-04-09, 6
To My One And Only(Official Music Video) Tracy ft.Ryan, 225, 2231, 4, 196, People & Blogs, 2231, true, False, 2015-08-22, 6
CYBERPOWERPC FANGBOOK EVO Product Tour, 281, 13774, 21, 71, Gaming, 13774, true, False, 2014-07-23, 6
DBZ/Diamond Cavallo RX Rundown, 221, 2573, 5, 18, Music, 2573, true, False, 2013-07-29, 5
kyle556's eternity improv, 364, 4956, 12, 33, Music, 4956, true, False, 2007-08-21, 3
Dark Souls 2（2週目） - Part 16 虚ろの影の森 ボス・蠍のナジカ （No Damage）, 329, 9829, 7, 22, Gaming, 9829, true, False, 2014-04-12, 5
iPod Nano 5g Unboxing, 202, 15063, 34, 73, Science & Technology, 15063, true, False, 2009-10-28, 5
Sistema ABO- questão, 402, 18911, 9, 188, Education, 18911, true, False, 2012-05-11, 5
Madonna Santiago Chile beat goes on, 309, 11825, 8, 24, Music, 11825, true, False, 2008-12-13, 4
Need For Speed SHIFT 2 (PC) Maxed Out @ Race @ Renault Megane RS 250 @ Miami Bayside Run [HD], 160, 4397, 0, 5, Gaming, 4397, true, False, 2011-03-29, 6
II de Mahler (Final 5to Movimiento), 301, 2840, 5, 6, Music, 2840, true, False, 2007-12-31, 3
Vorrunde Handball Länderpokal -    RAN1, 260, 2766, 0, 7, News & Politics, 2766, true, False, 2015-01-14, 4
How to Fix Windows Logon Logoff Virus Loop Win32/Virut by Britec, 445, 47203, 47, 78, Howto & Style, 47203, true, False, 2009-05-16, 4
筑波サーキットファミリー枠転倒, 264, 4668, 0, 0, Autos & Vehicles, 4668, true, False, 2009-09-19, 5
Luz drama accion Votatoon adelanto, 171, 4986, 4, 18, Film & Animation, 4986, true, False, 2010-07-25, 5
Minecarft битва. Vlog Адриана. Волк vs Чешуйница, 220, 4284644, 0, 9377, Comedy, 4284644, true, False, 2015-06-07, 6
Lars Vaular - "Rett opp og ned" - www.Musikkverket.no, 203, 114931, 46, 336, Music, 114931, true, False, 2010-04-27, 5
DIY IDEAS : How to Depot Your Palettes for Eye shadow & Blushes, 325, 15684, 32, 116, Howto & Style, 15684, true, False, 2012-11-04, 6
FESTA NEROAZZURRA 10 GIUGNO, 296, 1242, 1, 2, Sports, 1242, true, False, 2008-06-11, 3
Tim Keller - Características de uma Igreja Missional, 289, 8563, 3, 116, Nonprofits & Activism, 8563, true, False, 2012-11-14, 3
Forró - Dance.com - Claudemir e Wédina - Congresso de Forró 2006, 364, 6549, 0, 21, Music, 6549, true, False, 2011-01-04, 3
2010 Nike Global Challenge: Brazil vs. Asia #1, 437, 3115, 0, 3, Sports, 3115, true, False, 2010-08-14, 5
Sorin Raica si Te Deum Adoramus - EL nu-i aici (He is not Here), 255, 96421, 47, 269, Music, 96421, true, False, 2008-06-04, 4
GTA Online | NOR1 vs. MTLF All Weapons, 256, 5170, 12, 106, Gaming, 5170, true, False, 2015-07-15, 5
Logitech Revue Video Chat Demo, 436, 8066, 4, 5, Science & Technology, 8066, true, False, 2010-10-07, 6
DiRT 2 - Part 7 "Raid - Novigrad" [1080p], 309, 5398, 2, 15, Gaming, 5398, true, False, 2009-12-06, 6
2012 College Cup Postgame Quotes: Nittany Lions fall short to the Tarheels, 207, 1130, 0, 5, Sports, 1130, true, False, 2012-12-02, 5
Miếng dán cường lực iPhone 6 Okmore nhôm full màn hình - Đồ Chơi Di Động .com, 372, 44349, 21, 66, Science & Technology, 44349, true, False, 2015-05-09, 6
Michał Cieślak: Trening na worku, 192, 6524, 0, 21, Sports, 6524, true, False, 2015-06-07, 6
Roger Hayden WSBK Interview from Assen, 400, 3415, 2, 6, Sports, 3415, true, False, 2010-04-25, 4
AEG L 98699 FLE2 mosógép Márkabolt, 322, 2096, 0, 1, People & Blogs, 2096, true, False, 2013-04-05, 3
Massey Ferguson MF 398 Tractor with loader, 183, 15230, 2, 15, Autos & Vehicles, 15230, true, False, 2011-06-09, 4
CUỘC THI CHIM CHÀO MÀO QUẬN SƠN TRÀ -ĐÀ NẴNG NGÀY 6/4/2014, 134, 7260, 1, 7, People & Blogs, 7260, true, False, 2014-04-07, 4
Johny Machette Se zblázním Alvin a Chipmunkové version, 181, 3688, 0, 41, Music, 3688, true, False, 2013-06-04, 6
The new BMW M3 Sedan and BMW M4 Coupé scene06 hd, 339, 1740, 1, 8, Autos & Vehicles, 1740, true, False, 2013-12-16, 6
Alice Cooper - Poison (Frets on Fire), 294, 19876, 23, 24, Entertainment, 19876, true, False, 2007-05-06, 3
№2 Nail designs - Роспись гелем от Волковой Натальи, 189, 258914, 20, 86, Education, 258914, true, False, 2009-02-02, 3
Love for Loki  :3, 289, 10383, 17, 57, Film & Animation, 10383, true, False, 2013-10-31, 4
[Hanuyo] Hai Phong Carnival - Hibiki, 293, 1473, 4, 48, Entertainment, 1473, true, False, 2013-03-17, 5
Bandai Namco Now #10 - One Piece Pirate Warriors 3  Sword Art Online y Tales of Zestiria, 415, 36354, 11, 95, People & Blogs, 36354, true, False, 2015-08-31, 6
Как поднять Fps в The elder scrool V: Skyrim, 133, 2212, 4, 11, People & Blogs, 2212, true, False, 2014-10-10, 5
Melon Ball Punch Recipe (Summer in a Glass!), 171, 243917, 145, 7050, Howto & Style, 243917, true, False, 2014-07-15, 6
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
BRAVEを歌ってみた, 278, 1903, 0, 0, Entertainment, 1903, true, False, 2014-03-17, 6
[Feature] Wii U - Japanese Overview (Part 2), 438, 4340, 5, 53, Gaming, 4340, true, False, 2012-11-08, 3
Cielito lindo Mariachi Huautla, 454, 3330, 8, 6, Music, 3330, true, False, 2011-12-08, 4
Henry Schein CEO Stanley Bergman | Mad Money | CNBC, 343, 2366, 1, 3, News & Politics, 2366, true, False, 2015-02-12, 6
Supermarine Spitfire video - a tribute to Spitfire pilots, 272, 7404, 5, 27, Music, 7404, true, False, 2010-05-29, 4
Grateful Dead Providence R.I.  9/87, 288, 4810, 3, 14, Music, 4810, true, False, 2008-05-17, 3
G.Grand - "Step Ahead" [HD Music Video], 224, 3586, 9, 39, Music, 3586, true, False, 2013-12-03, 6
Ilusion Optica en papel, 209, 13002, 14, 135, People & Blogs, 13002, true, False, 2015-01-25, 6
Caspar State Beach & RV Tent Campground, 174, 6778, 2, 9, Travel & Events, 6778, true, False, 2010-12-24, 4
THE FAB FAUX -- "ANY TIME AT ALL", 137, 5717, 4, 32, Music, 5717, true, False, 2014-01-01, 4
MTZ szántás, 394, 16374, 8, 10, People & Blogs, 16374, true, False, 2010-02-23, 3
John Deere Malta 6430 P, 217, 4958, 1, 9, Travel & Events, 4958, true, False, 2009-08-23, 3
SQUIER PRECISION BASS 5 string/ another way of learning to "SLAP"., 180, 7142, 35, 29, People & Blogs, 7142, true, False, 2012-03-04, 4
Naperville Apaches Lacrosse: Pooch Cam - Indoor 2013 (GoPro), 360, 1994, 2, 15, Sports, 1994, true, False, 2013-02-22, 5
Cristiano Ronaldo goal 2-1 Real Madrid vs. Getafe 10.09.2011, 130, 12328, 1, 13, Sports, 12328, true, False, 2011-09-10, 4
La Barca do Barba, 432, 1925, 27, 130, Howto & Style, 1925, true, False, 2013-12-20, 6
Como colocar efeito água no cursor do mouse!!, 184, 14943, 37, 57, Science & Technology, 14943, true, False, 2011-08-07, 3
Wallace Vanborn live @ Buffalo Bar  Islington  London  26.05.09, 491, 1570, 0, 5, Music, 1570, true, False, 2009-05-29, 4
etBot v4.11 by [nC] Pansemuckl, 235, 8107, 5, 11, Entertainment, 8107, true, False, 2008-03-21, 4
My Name Is Ronnie O'sullivan Episode 4 - For Antyfanboy, 128, 77740, 7, 247, People & Blogs, 77740, true, False, 2013-01-23, 4
Método da fórmula única (F1) para resolver o Cubo Mágico em apenas 3 passos - Passo 1, 405, 167045, 48, 2087, Entertainment, 167045, true, False, 2013-11-01, 6
Mister Jam - Bring On the Nite - (Ali Pierre & Cymcolé) Official BY DCAMARANTES, 219, 187484, 127, 1419, Music, 187484, true, False, 2012-08-18, 6
OUTRA FREQUÊNCIA - SÃO LUIS 30/04, 195, 1101, 1, 3, People & Blogs, 1101, true, False, 2012-05-01, 3
Trucking in Sweden - Part 1, 320, 7747, 10, 31, Autos & Vehicles, 7747, true, False, 2012-08-12, 5
FUCHAGI's family Vol.126, 386, 6181, 9, 43, Pets & Animals, 6181, true, False, 2010-03-29, 6
Amir Khan vs MAIDANA - REMATCH! 12/10/11, 272, 1091, 12, 6, Sports, 1091, true, False, 2011-08-31, 4
MARCO MENGONI ALMENO TU NELL'UNIVERSO VITERBO 2-9-2010, 163, 3232, 3, 53, Music, 3232, true, False, 2010-09-03, 5
Flossy Cakes - The Marketplace for Cakes and Things Open your Online Cake Shop today, 130, 1595, 0, 8, People & Blogs, 1595, true, False, 2013-09-21, 3
Tribute to the Ashford Twins - Resident Evil Code Veronica X, 301, 76942, 101, 377, Entertainment, 76942, true, False, 2007-03-05, 4
Snow Wheelin 2013, 461, 1459, 1, 5, Sports, 1459, true, False, 2013-05-01, 4
FAVORI ROMA TORTI JUVE  ecco er sistema!, 146, 14468, 26, 44, People & Blogs, 14468, true, False, 2014-01-31, 6
Claude barzotti prend bien soin d'elle concert, 240, 6127, 0, 8, Music, 6127, true, False, 2011-11-22, 5
CHANGING EFFECT OF H.I.D AND HALOGEN BULBS, 133, 9492, 5, 5, Howto & Style, 9492, true, False, 2009-06-04, 3
LG G3 Beat / G3s Review, 404, 9430, 10, 73, Science & Technology, 9430, true, False, 2014-11-14, 5
Full Monty streep.mp4, 221, 68019, 2, 93, Entertainment, 68019, true, False, 2011-06-18, 3
Drew Brees Breaks Dan Marino's Single-Season Passing Record, 196, 2482, 1, 11, Sports, 2482, true, False, 2011-12-27, 6
Lego Minecraft World 2 Episode 10: Battling the Dragon, 266, 338249, 87, 904, Film & Animation, 338249, true, False, 2014-04-01, 5
Ranbir Kapoor still likes Deepika Padukone, 149, 56485, 11, 0, Entertainment, 56485, true, False, 2010-03-19, 3
UNIÃO IMPERIAL 2011_0001.wmv, 416, 2744, 0, 4, Music, 2744, true, False, 2010-09-06, 4
Elle me saoule, 205, 5663, 3, 40, Music, 5663, true, False, 2014-05-06, 6
How to Glue Feathers on a Shirt : Wear It With Style, 132, 15254, 4, 44, Howto & Style, 15254, true, False, 2014-03-11, 6
Rübenroden 2013 mit Grimme Maxtron 620 Lohnunternehmen Van Gerven. [HD 1080p], 192, 1625, 7, 22, Autos & Vehicles, 1625, true, False, 2013-12-10, 6
The chipmunks kiss kiss (chris brown ft t pain), 254, 2498, 1, 8, Music, 2498, true, False, 2013-01-31, 4
How to 180 and Half-Cab BMX, 364, 6182, 0, 23, People & Blogs, 6182, true, False, 2014-01-02, 5
How to fix DLL error's or missing in Window's, 370, 445126, 126, 360, Howto & Style, 445126, true, False, 2013-02-26, 5
PHILADELPHIA EAGLES DRAFT  LANE JOHNSON  4-25-2013, 197, 2559, 1, 9, Sports, 2559, true, False, 2013-04-25, 4
portre ressamı 02125712403  20.tl, 171, 2468, 1, 6, Film & Animation, 2468, true, False, 2008-02-07, 3
Lil Wayne - Ice Cream Paint Job [New/October/2009/CDQ/NoDj/Dirty/No Ceilings Mixtape], 212, 28453, 6, 42, Music, 28453, true, False, 2009-10-28, 4
WANK - Strolling through Samchungdong  Seoul Bloopers!, 240, 75760, 180, 1074, Travel & Events, 75760, true, False, 2011-12-28, 6
Drum cover Skillet-Those Nights, 221, 1483, 2, 8, Music, 1483, true, False, 2008-12-31, 3
Ain Defla 44 vendredi le 07/09/2012, 306, 13926, 5, 25, Comedy, 13926, true, False, 2012-09-08, 5
Red Hot Chili Peppers - Aeroplane - live at Woodstock 94, 317, 69720, 63, 146, Music, 69720, true, False, 2007-07-12, 3
GTA 5 Funny Moments | "NEW DLC CAR ZENTORNO RACING" | E186 (GTA V Online), 420, 203503, 121, 4813, Gaming, 203503, true, False, 2014-05-20, 6
Grupo Musical Briza Latina V2, 165, 1706, 0, 6, Music, 1706, true, False, 2012-08-18, 5
Call of Duty: World at War Tank Gameplay w/402thunder402 (COD WaW Multiplayer), 402, 48211, 347, 2449, Gaming, 48211, true, False, 2012-06-05, 5
Thomas & Friends Ramune Candy - Whatcha Eating? #109, 230, 57710, 229, 960, Howto & Style, 57710, true, False, 2013-09-28, 5
Asterix: Jumaltenrannan nousu ja tuho -elokuvan virallinen traileri, 127, 21718, 0, 50, Film & Animation, 21718, true, False, 2015-03-03, 6
豪逸&湘蕙 SS 2 ...愛諾婚禮音樂監製, 230, 4452, 0, 1, Music, 4452, true, False, 2009-02-20, 3
Фаркопы и другое силовое оборудование (ТСУ) Aragon // MyCar61.ru, 311, 1873, 1, 4, People & Blogs, 1873, true, False, 2012-09-16, 3
Jwala Gutta  the new 'item girl' on the block, 338, 94508, 8, 29, Sports, 94508, true, False, 2013-02-02, 4
Cat 321CLCR Excavator, 132, 13260, 6, 36, Autos & Vehicles, 13260, true, False, 2013-09-09, 5
「サリシノハラ」を歌ってみた足首, 275, 35836, 4, 293, Music, 35836, true, False, 2013-03-09, 4
Chevy Caprice Classic 1979 Neuwagen mit 40 Km zu verkaufen!!, 390, 4442, 12, 41, People & Blogs, 4442, true, False, 2013-11-21, 6
FMGPGaming: Persona 4 Arena Ultimax Marie Challenge Mode 1-25, 192, 3547, 16, 26, Gaming, 3547, true, False, 2014-10-13, 5
The Hardest Hit In Madden History?(Madden 2013) Infinity Engine Hits!, 126, 9717, 17, 34, Gaming, 9717, true, False, 2012-10-15, 5
[한글] 감동 최고의 챔스리그 결승전 오프닝 세레모니 (2012년), 354, 113216, 67, 215, Sports, 113216, true, False, 2012-05-30, 4
Dinosaur King Game Play 1- Battle and Menu, 346, 29429, 11, 12, Gaming, 29429, true, False, 2008-09-28, 3
Bee Everywhere:. Cardistry, 210, 3862, 45, 97, Entertainment, 3862, true, False, 2013-01-31, 5
Best Alex Russo Moments., 135, 7084, 8, 68, Entertainment, 7084, true, False, 2011-08-26, 5
Sky Fall Tower | Der Premierentag | Michael Goetzke | München, 184, 22418, 0, 65, Entertainment, 22418, true, False, 2013-09-23, 5
Play Stockholm - Subway, 312, 4316, 2, 19, Travel & Events, 4316, true, False, 2010-09-28, 4
Armin van Buuren at Ultra South Africa 2015 (CT), 221, 4228, 0, 17, Comedy, 4228, true, False, 2015-02-16, 6
Selecting a Perfect Ruby Necklace, 138, 10602, 0, 0, People & Blogs, 10602, true, False, 2010-06-04, 5
House vs. Citroën Xsara (Tuning), 371, 18496, 4, 111, Music, 18496, true, False, 2013-08-12, 6
Welcome to Rye St Antony, 235, 3397, 0, 21, Education, 3397, true, False, 2012-05-31, 5
A Healthy Breakfast Food Cookie Recipe, 211, 2582, 2, 22, Howto & Style, 2582, true, False, 2012-01-16, 4
Gang Albanii - Dla prawdziwych dam (Live) Kraków, 187, 24844, 4, 103, People & Blogs, 24844, true, False, 2015-05-26, 6
Snack Reviewer - Doritos Late Night Tacos At Midnight, 348, 1347, 4, 12, Entertainment, 1347, true, False, 2010-11-20, 4
Detective Work! (Gmod TTT Online), 260, 9905, 6, 218, Gaming, 9905, true, False, 2015-03-06, 5
DJ | Random Clips & Fails Ep. 3, 183, 1179, 20, 108, Gaming, 1179, true, False, 2011-07-08, 6
Nikki & Nomi op Camping Isamar, 335, 9871, 1, 12, Entertainment, 9871, true, False, 2012-08-08, 5
『Toukiden: Kiwami』 PC Benchmark - Max Settings  1080p (check video description!), 320, 17040, 47, 38, Gaming, 17040, true, False, 2015-06-20, 6
RC Mirage2000 90mm EDF Fun-1, 182, 1373, 0, 1, Autos & Vehicles, 1373, true, False, 2008-09-12, 3
Sony+Rose Wedding Moments, 258, 99517, 14, 142, People & Blogs, 99517, true, False, 2012-08-23, 6
3HP Motorized Bike Go-Pro Ride | Homemade Motor Bike, 387, 5846, 15, 36, Autos & Vehicles, 5846, true, False, 2013-05-31, 3
Chung kết Tây Ban Nha-Italia.flv, 135, 3997, 0, 2, Entertainment, 3997, true, False, 2012-06-30, 4
혜민쌤의 스트럼스타일 전람회의 [기억의습작] 4, 128, 6905, 3, 14, Music, 6905, true, False, 2012-09-25, 4
Spider-Man Shattered Dimensions Walkthrough: Chapter 12 - Part 3 [HD], 437, 503067, 211, 278, Gaming, 503067, true, False, 2010-09-10, 5
Street Fighter Funny and Cool Moments Volume 4, 480, 42036, 63, 164, Gaming, 42036, true, False, 2010-12-22, 5
18º Festival Brasileiro de Arrancada 2011 CTBA, 389, 13679, 8, 31, Autos & Vehicles, 13679, true, False, 2011-12-11, 4
[Vietsub] Lâm Phong - Mùa Hạ Khuynh Tình, 129, 16036, 17, 106, Music, 16036, true, False, 2013-01-19, 4
Dessole Royal Rojana Resort 5* пляж купание, 363, 1589, 1, 5, Travel & Events, 1589, true, False, 2014-04-20, 5
Young Ginger Pickle 子薑, 498, 89725, 19, 190, Howto & Style, 89725, true, False, 2013-05-21, 5
SRMTHFG!: Monster Battle Club Now! 1/3, 398, 26588, 10, 75, People & Blogs, 26588, true, False, 2010-11-05, 3
♪2007 Omagari All Japan Fireworks Competition[TAIKAITEIKYO], 459, 17098, 2, 48, Science & Technology, 17098, true, False, 2008-02-24, 4
Selena Gomez 2011 style and photoshoots, 214, 107292, 16, 157, Howto & Style, 107292, true, False, 2011-06-09, 4
Battlefield 4 - Aumentare gli FPS possibile? Forse si !, 219, 2582, 72, 56, Gaming, 2582, true, False, 2014-05-27, 6
The Rabble - The Coast Song (Official Music Video), 215, 300237, 122, 1255, Music, 300237, true, False, 2007-06-27, 3
MashUp- Y tú  usas ropa de PACA?, 299, 40177, 20, 157, People & Blogs, 40177, true, False, 2015-03-17, 5
【戦国大戦】秋山信友のﾊﾘｹｰﾝﾐｷｻｧｰ!【V.S.鶴翼の陣】, 494, 1148, 0, 0, Gaming, 1148, true, False, 2011-10-12, 4
stef burns la stella più bella del cielo mimmo bucci, 334, 2379, 2, 14, Music, 2379, true, False, 2008-09-29, 3
LED ZEPPELIN REUNION A DEAD ISSUE  ROBERT PLANT GIVES JASON'S LZE APPROVAL, 161, 7134, 11, 17, News & Politics, 7134, true, False, 2011-11-03, 6
7/8 ｴｲﾌﾟ50 ｴﾝｼﾞﾝ始動☆RF"Dragon☆, 130, 7295, 0, 7, Autos & Vehicles, 7295, true, False, 2013-07-08, 4
Minecraft Misadventures 1 - Stranded bagel, 247, 2310261, 2388, 17180, Comedy, 2310261, true, False, 2011-11-03, 5
Criadas y Señoras Making of, 132, 44388, 6, 99, Film & Animation, 44388, true, False, 2011-10-21, 3
Skyforge - Witch (Warlock) Class Training Gameplay - Open Beta - F2P - RU(EN), 290, 89494, 33, 248, Gaming, 89494, true, False, 2015-03-26, 6
Przejście przez połowę składu TLK Pobrzeże w Gdyni Gł., 138, 22077, 13, 75, Travel & Events, 22077, true, False, 2014-04-01, 6
Heaven - DJ Sammy  played on the piano, 208, 38386, 37, 126, Music, 38386, true, False, 2008-02-18, 4
Air Jordan VI Retro "Carmine" Unboxing Video at Exclucity, 176, 14476, 7, 164, Howto & Style, 14476, true, False, 2014-05-23, 6
38 Dan Leckie Way #3107 | Virtual Tour | TheRealtorGroup.ca, 126, 1476, 0, 0, Film & Animation, 1476, true, False, 2011-10-27, 3
Let's Play: Doom 2 (Map26) - The Abandoned Mines, 456, 8225, 28, 72, Gaming, 8225, true, False, 2010-09-29, 4
LUIS GONZALEZ PARTE CONVICCION, 265, 2545, 6, 7, Sports, 2545, true, False, 2008-09-29, 3
Aerox Story Part #2 [HD], 483, 4851, 9, 27, Autos & Vehicles, 4851, true, False, 2012-12-14, 6
Rammstein - "Mutter" Made in Germany Tour 2012 North America, 254, 4667, 5, 22, Music, 4667, true, False, 2012-05-15, 6
invictus (baguio) dance..aloha hula halau dance academy, 159, 1133, 0, 0, Entertainment, 1133, true, False, 2007-05-04, 3
PESADO desde la cantina Somos ajenos Bajosexto Blog, 210, 12821, 15, 73, Music, 12821, true, False, 2014-08-29, 5
Cougar Club 50th Anniversary Highlight Video, 466, 1910, 1, 25, Sports, 1910, true, False, 2014-12-05, 5
Shockers - Black Box Freestyle - Shocktown [Mixtape], 316, 116356, 17, 806, Music, 116356, true, False, 2014-01-03, 5
2013全國運動攀登錦標賽 難度賽（男甲決賽）-張宇翔, 321, 3827, 0, 6, Sports, 3827, true, False, 2013-06-30, 5
IQ - Школа / School (Official Video), 137, 53769, 56, 350, Music, 53769, true, False, 2013-02-12, 6
Landing at Kathmandu Airport most beautiful NEPAL, 301, 2827, 2, 5, People & Blogs, 2827, true, False, 2012-07-02, 4
Bonsai   Olivo sobre roca capitulo 1, 177, 7471, 0, 20, Entertainment, 7471, true, False, 2014-02-12, 4
Масяня. Эпизод 18. Подарочки, 130, 1811249, 646, 26235, Film & Animation, 1811249, true, False, 2012-02-06, 4
Sunk Can-Am Renegade 1000- Welcome to swampsville!!, 138, 27921, 11, 64, Autos & Vehicles, 27921, true, False, 2013-05-23, 6
Danica Krstic i   Etnopedija  -  Marijo cero  , 275, 13775, 6, 71, Music, 13775, true, False, 2009-11-15, 4
ploegenbijeenkomst Gerolsteiner seizoen 2008, 279, 1925, 1, 1, Sports, 1925, true, False, 2007-12-30, 3
龍埔國小503校歌合唱大賽, 150, 4016, 1, 25, Education, 4016, true, False, 2012-12-21, 5
Dora the Explorer flower and star - review, 138, 187548, 0, 18, People & Blogs, 187548, true, False, 2010-03-18, 3
Nightingale Primary School - Friendship, 272, 2270, 0, 8, Education, 2270, true, False, 2011-06-27, 6
Bleach London BRUISED VIOLET HAIR CRAYON Test/Review!, 255, 6342, 12, 35, Howto & Style, 6342, true, False, 2015-03-05, 6
Guitar Hero Warriors of Rock The Feel Good Drag Expert Guitar 100% FC, 219, 31816, 30, 247, Gaming, 31816, true, False, 2010-09-26, 5
Orquesta Arturo Gonzalez - Jesica del Rosario, 350, 63116, 3, 179, Music, 63116, true, False, 2013-07-08, 4
Jackson Performance Back In The Days 2jz 240sx, 392, 1366, 1, 5, Autos & Vehicles, 1366, true, False, 2011-05-17, 4
CENA DE NAVIDAD 2009.EL ROSALEJO.mpeg, 350, 1189, 0, 0, People & Blogs, 1189, true, False, 2009-12-26, 4
فقرة المواهب : رسم الكاريكاتير  - عبدالله البلوشي, 192, 1268, 0, 7, Entertainment, 1268, true, False, 2012-06-17, 4
Bikepark Semmering opening 2014, 278, 4350, 4, 29, Sports, 4350, true, False, 2014-05-12, 5
GT4　１９９５年型　セリカラリーカー, 159, 2283, 1, 1, People & Blogs, 2283, true, False, 2010-02-21, 4
Sasunaru - In the getto part 2, 273, 2472, 8, 30, Film & Animation, 2472, true, False, 2010-07-04, 4
Morris - Awela ( Official Video), 217, 52117, 9, 222, Music, 52117, true, False, 2014-01-25, 6
1999 NHL Playoffs Montage  Stanley Cup Final, 156, 10433, 7, 29, Sports, 10433, true, False, 2010-03-12, 4
Tutorial: Descargar e Instalar el Nero 10 Completamente Full en Español, 409, 61993, 191, 502, Science & Technology, 61993, true, False, 2011-05-09, 5
TOP 5: Eletrodomésticos | #VidaDeDonaDeCasa, 342, 22312, 47, 1329, Howto & Style, 22312, true, False, 2014-11-25, 5
Eurovision 2004 Final 07 Netherlands *Re-Union* *Without You* 16:9 HQ, 194, 45479, 21, 93, Music, 45479, true, False, 2010-04-12, 4
Psicicle (Ganon) vs Flamerokz (Fox)- warlock punch?, 189, 2310, 6, 11, Entertainment, 2310, true, False, 2007-07-08, 3
RH&DR 3rd of May 2010, 369, 1485, 4, 2, Autos & Vehicles, 1485, true, False, 2010-05-03, 6
Aardhuis  als de herten zwijgen.Veluwe, 263, 18030, 8, 41, Pets & Animals, 18030, true, False, 2012-10-14, 4
Neon R/T track compilation, 269, 1406, 1, 0, Autos & Vehicles, 1406, true, False, 2008-03-29, 3
18. Вячеслав Добрынин - Попурри, 291, 49941, 3, 204, Music, 49941, true, False, 2013-04-17, 4
Dance Pe Chance-(Drum Cover)-Sarah T, 261, 41932, 77, 362, Music, 41932, true, False, 2009-08-15, 4
Johnny Comes Marching Home - Harp Duet arr. Rees-Rohnbacher, 142, 1547, 0, 7, Music, 1547, true, False, 2009-07-21, 4
ScineX-GTA III-Comment avoir les deuxième et troisième île facilement, 230, 10478, 16, 82, Gaming, 10478, true, False, 2014-04-09, 5
Ｂトレイン新型スカイライナーＡＥフル編成バンダイ動力で走る, 208, 20084, 4, 23, Science & Technology, 20084, true, False, 2011-01-12, 6
猫部屋に来たら運動より遊べと言ってくるミケ The stretching exercises with the cat Mike【瀬戸の三毛猫日記】, 158, 10568, 18, 237, Pets & Animals, 10568, true, False, 2015-04-17, 6
whats going on?(Király Viktor-KIrály Ben-Face to Face), 130, 30545, 9, 44, Music, 30545, true, False, 2008-06-18, 3
Acido Bernun (((Dj Papo)))+(((DjPulla))) Artillero El Exterminador, 131, 2163, 1, 9, Music, 2163, true, False, 2013-11-30, 4
Forgotten Hope 2.15 action (tank), 340, 1178, 1, 3, Gaming, 1178, true, False, 2009-07-22, 4
Финальная песня Hello  Jurmala 10-й концерт, 181, 2489, 0, 31, Entertainment, 2489, true, False, 2008-07-29, 3
MW3 GamePlay on Xbox - Team Defender - Arkaden SKeGaming., 340, 4000, 1, 78, Gaming, 4000, true, False, 2012-03-07, 3
Orient Expo 2011 Maya Szekely modern hastánc, 154, 6911, 4, 35, Education, 6911, true, False, 2011-05-08, 4
