titolo, durata, views, n_comments, n_like, genere, views, FF, paid, publ, max_quality
Brama weselna, 291, 1457, 0, 7, People & Blogs, 1457, true, False, 2013-08-15, 6
Craig David - Rendezvous (Amsterdam 2013), 196, 16104, 11, 109, Music, 16104, true, False, 2013-05-18, 6
Brandynn Clark, 266, 1127, 0, 0, People & Blogs, 1127, true, False, 2012-12-17, 4
When You're Gone by Avril Lavigne on piano, 224, 3387, 8, 40, Music, 3387, true, False, 2008-04-08, 4
秋田ブルージーンズ／遥かなる戦場～フィードバック・ギター～リンゴ村, 461, 11446, 2, 21, Music, 11446, true, False, 2011-08-03, 6
Estrella "La Chacala 10" Valverde Suma otro Triunfo, 355, 17766, 0, 44, Sports, 17766, true, False, 2012-03-13, 4
GIGIONE CARCHITTI SAGRA FRAGOLE 2014., 274, 5404, 0, 14, People & Blogs, 5404, true, False, 2014-05-16, 5
May21 Gone Scuba Diving Gone Coconuts, 189, 4468, 0, 25, Howto & Style, 4468, true, False, 2011-05-11, 4
Behold  God the Lord Passed By (from Elijah), 298, 8148, 4, 43, Music, 8148, true, False, 2013-03-16, 6
2012년 정성훈 1~12호 홈런 모음, 439, 2380, 0, 5, Sports, 2380, true, False, 2012-10-17, 3
Adrian Moore 2008 Arkansas Transfer, 426, 2661, 0, 7, Sports, 2661, true, False, 2008-09-25, 4
chitterpari tyre works, 314, 3125, 4, 15, People & Blogs, 3125, true, False, 2011-05-18, 4
Perfect two - Heiji x Kazuha, 191, 4247, 3, 51, People & Blogs, 4247, true, False, 2013-03-16, 5
Snow Patrol - Chasing Cars [Piano Cover by Andrei Nastase], 299, 2206, 25, 61, Music, 2206, true, False, 2011-04-22, 6
What its like to work at Macys, 491, 20786, 0, 34, Howto & Style, 20786, true, False, 2012-11-13, 3
Facebook app for Windows Mobile 6 (Greek), 494, 1527, 1, 3, Science & Technology, 1527, true, False, 2009-06-18, 4
Hond in zwembad, 144, 2325, 0, 3, Pets & Animals, 2325, true, False, 2007-09-15, 3
Повербанк (Powerbank) или мобильная зарядка. 4х18650 Aili, 402, 6142, 44, 41, Howto & Style, 6142, true, False, 2013-09-22, 6
*ALMANSA 447 CUTAWAY FLAMENCO*, 281, 10031, 8, 16, Music, 10031, true, False, 2009-09-21, 3
Odpalenie Polskiego Fiata 125p po ponad 1 5 miesiąca postoju, 387, 4143, 2, 11, Autos & Vehicles, 4143, true, False, 2013-04-14, 5
Mad Science- Gummy Bears, 235, 1870, 0, 10, Comedy, 1870, true, False, 2011-08-21, 4
Vence en Mi - Ingrid Rosario (TUTORIAL GUITARRA ), 235, 38818, 2, 72, Entertainment, 38818, true, False, 2010-09-29, 4
155. 나두끼긔 - 피즈 하이라이트 / Fizz Highlights, 189, 10224, 2, 28, Gaming, 10224, true, False, 2015-07-20, 6
Franks RedHot - Can you REALLY put this SH*T on EVERYTHING?, 496, 342008, 726, 6383, People & Blogs, 342008, true, False, 2014-10-28, 6
Roblox sandbox weirdo, 422, 2229, 6, 4, Gaming, 2229, true, False, 2011-06-11, 4
Fallo de seguridad de iCloud con Find My iPhone, 277, 8282, 64, 515, Science & Technology, 8282, true, False, 2014-02-07, 5
bikepark winterberg outdoorgroup crew 2008, 301, 1772, 2, 3, Sports, 1772, true, False, 2008-08-11, 3
Ария - Улица Роз (Aria - Ulica Roz), 343, 132162, 43, 370, Music, 132162, true, False, 2007-11-18, 3
Demented Heart - Undeniable Live @ Rottrevore DeathFest 2011 Jakarta-Indonesia, 213, 23801, 18, 116, Music, 23801, true, False, 2011-10-05, 5
Steinway Duo-Art 1927 Model "AR", 329, 1485, 2, 0, Music, 1485, true, False, 2010-03-05, 4
100425 トヨタｖｓ大鵬薬品(Toyota vs Taiho), 289, 1271, 0, 0, Sports, 1271, true, False, 2010-04-25, 4
Alia Bhatt New look | Cute & funkey | fashion talk | latest photoshoot, 156, 10783, 5, 76, People & Blogs, 10783, true, False, 2014-09-30, 5
2000-2010 NBA Champions, 132, 1244, 2, 4, Music, 1244, true, False, 2010-12-24, 4
de sims 2 seizoenen, 234, 1358, 0, 3, Gaming, 1358, true, False, 2009-03-07, 4
Home Garden : Part 4 - Fencing + Soil & Plants, 270, 9709, 9, 29, Entertainment, 9709, true, False, 2008-05-07, 3
morceaux facile a la guitare "débutant", 261, 2800, 0, 39, Music, 2800, true, False, 2013-06-04, 4
Saudi F-15 fighter jet tails Iranian plane trying to land in Sanaa Yemen, 159, 56462, 107, 269, News & Politics, 56462, true, False, 2015-04-29, 3
The Ishtar Gate of Babylon at the Pergamon Museum, 222, 15474, 52, 106, Education, 15474, true, False, 2014-08-18, 5
Medley de Merengue Jorge Arroyo y su Orquesta, 406, 13550, 19, 87, Music, 13550, true, False, 2013-04-27, 4
Guardians of Hyjal - World of Warcraft Cataclysm OST, 135, 1947, 1, 5, Gaming, 1947, true, False, 2010-12-04, 5
Nx Zero - Só Rezo (Estação Rio) HD  31/05/2014, 319, 1424, 1, 13, Entertainment, 1424, true, False, 2014-06-02, 5
Desenho de dentista - 1931, 453, 2468, 0, 10, Film & Animation, 2468, true, False, 2010-09-04, 3
Sensibilià (Dirotta su Cuba) - bassline by Roberto Salomone, 255, 1966, 7, 0, Music, 1966, true, False, 2012-10-28, 3
Fender Jim Campilongo Telecaster '59, 228, 8175, 2, 15, Music, 8175, true, False, 2011-05-20, 4
banda estrellas de michoacan-ando bien pedo, 144, 3768, 2, 10, People & Blogs, 3768, true, False, 2011-07-06, 4
Dutch Masters Suite - Johan de Meij - 3er Movimiento - Banda de la Asociación Musical Moteña, 426, 3571, 1, 3, Nonprofits & Activism, 3571, true, False, 2009-10-23, 4
24/7 Flyers/Rangers - EP. 4 - Ending, 177, 169821, 123, 509, Sports, 169821, true, False, 2012-01-05, 3
戦場の絆　ベルファスト　ハイゴッグ, 231, 1155, 0, 2, Gaming, 1155, true, False, 2012-04-25, 4
Video Tutorial La Verdad Sobre Los Suplementos Deportivos Para Ganar Musculo, 225, 6945, 8, 41, Howto & Style, 6945, true, False, 2013-02-01, 5
3D видеошлем Oculus Rift, 278, 4426, 1, 12, Entertainment, 4426, true, False, 2014-04-21, 6
Ali Machinchy loses a Turbine. April 21  2012, 157, 25414, 17, 45, Sports, 25414, true, False, 2012-04-22, 6
Die besten und neusten Spiele cracken! Gaanz Eazy!, 361, 28849, 146, 339, People & Blogs, 28849, true, False, 2015-02-04, 5
DESTINY - TOP 5 CLIPS EPISODE #2, 164, 18630, 28, 241, Gaming, 18630, true, False, 2014-11-14, 5
THALIA - CERCA DE TI EN OTRO ROLLO, 239, 8231, 1, 46, Music, 8231, true, False, 2008-09-15, 3
Grillkota Drossel.mp4, 164, 31333, 0, 13, People & Blogs, 31333, true, False, 2010-05-04, 3
Джей Куш - Время (Премьера рэп-видео), 217, 2158, 2, 24, Music, 2158, true, False, 2012-10-25, 6
Brammo Empulse motorcycle@2010香港電單車節, 131, 92643, 6, 44, Autos & Vehicles, 92643, true, False, 2010-11-29, 4
Runescape Grand Exchange Dupe March th 2012  Just updated , 194, 1138, 2, 3, Gaming, 1138, true, False, 2011-05-04, 4
Blind Bags: Soft Spots | mindphlux, 247, 1734, 13, 13, Entertainment, 1734, true, False, 2014-05-12, 5
モンスターブリトに挑戦！！, 488, 25484, 3, 20, People & Blogs, 25484, true, False, 2010-06-03, 4
Metin2CZ JardakMETIN - Runový Meč [Part1]ᴴᴰ, 198, 7366, 19, 80, Gaming, 7366, true, False, 2013-03-10, 5
ΑΠΟΛΛΩΝ ΠΑΤΡΩΝ - ΠΑΟ 79-95, 132, 2839, 0, 7, Sports, 2839, true, False, 2014-05-03, 4
Narek & Karinka engagement, 232, 19436, 0, 67, People & Blogs, 19436, true, False, 2015-03-09, 6
Chodzi dziewce po pokoju - Skalnik - Kamionka Wielka, 169, 12925, 0, 39, Entertainment, 12925, true, False, 2014-07-30, 6
Вася Урал, 156, 409481, 326, 3903, Entertainment, 409481, true, False, 2015-01-26, 5
Модные свадебные платья 2015 от Вячеслава Зайцева / Платья для стильной невесты, 120, 2101, 0, 8, Howto & Style, 2101, true, False, 2014-12-17, 5
Musical Enlightenment: Dr. Surojeet Chatterji's Piano Playing Method, 139, 5687, 18, 65, Music, 5687, true, False, 2009-07-17, 5
شرح مشغل تكنك - technic, 378, 59103, 277, 1994, Gaming, 59103, true, False, 2013-07-03, 5
TO BYL NÁŠ HIT - Tornero - Ilona Csáková, 249, 19763, 4, 68, Music, 19763, true, False, 2012-02-21, 6
Ты рыбак. Песня, 241, 21631, 6, 175, People & Blogs, 21631, true, False, 2013-03-31, 3
Escuela de Futbol CLUB ALIANZA LIMA de Carlos "Mágico" Gonzales .flv, 181, 2070, 0, 5, Sports, 2070, true, False, 2012-01-19, 3
Linkin Park - New Divide_Live in Seoul  Korea 2011, 265, 3101, 0, 11, People & Blogs, 3101, true, False, 2011-09-10, 4
If I Die Young Cover - The Band Perry (Jasmine and Sophia), 127, 6088, 19, 44, Music, 6088, true, False, 2011-07-20, 4
#Mpatis #Vasilis_h #kardia kai to mialo #mouses 2013#Thessaloniki TV, 129, 2136, 4, 8, Entertainment, 2136, true, False, 2013-03-13, 4
If Ye Love Me (Philip Wilby), 168, 10673, 5, 33, People & Blogs, 10673, true, False, 2014-05-12, 4
Killerjagg en de FG Marder, 297, 27213, 7, 28, Entertainment, 27213, true, False, 2010-11-21, 5
Naru&Nao　Lindy Hop Performance2014, 169, 1868, 0, 0, Entertainment, 1868, true, False, 2014-05-25, 3
Call of Duty: Black Ops - Gioco delle Armi con Bots [ITA], 464, 12268, 17, 29, Gaming, 12268, true, False, 2010-11-20, 5
Zebrahead-His world w. lyrics, 206, 3499, 3, 15, Music, 3499, true, False, 2008-04-08, 4
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
kenso's vid, 353, 3908, 2, 8, Autos & Vehicles, 3908, true, False, 2006-05-08, 4
How to make Doll Nightgown DIY Tutorial, 181, 7830, 0, 120, Howto & Style, 7830, true, False, 2015-02-06, 6
戦国大戦 不敗国崩し, 478, 1585, 0, 0, Gaming, 1585, true, False, 2012-04-16, 4
Shot Clock.wmv, 299, 10010, 3, 46, Sports, 10010, true, False, 2011-11-27, 4
"Panda Pander" by Michael Cawood @ HEROmation **Award Winning** 2D Animated Short Film, 283, 6919, 9, 58, Film & Animation, 6919, true, False, 2006-06-27, 3
[FAN MADE] DotA 2 Sven's Theme: "The Rogue Knight", 174, 1770, 14, 25, Music, 1770, true, False, 2012-08-11, 5
International Loto Quebec Montreal - Australie 2009 (Part2/4), 455, 1072, 2, 4, Entertainment, 1072, true, False, 2009-07-05, 5
Adel Gresiczki - NOVICE 10-14 - FINALIST - WORLD POLE SPORTS CHAMPIONSHIPS 2014, 240, 15301, 3, 102, Sports, 15301, true, False, 2014-07-30, 6
VIDEO SPA BIKERS CLASSICS 2007, 210, 3520, 1, 3, Sports, 3520, true, False, 2008-01-11, 4
Ropa Invierno/Primavera 2015 (Mango  Stradivarius  Zara...), 291, 1180, 10, 42, Howto & Style, 1180, true, False, 2015-03-22, 4
Remarkable UFO footage from Kunming  China, 147, 26140, 15, 36, Science & Technology, 26140, true, False, 2013-10-21, 4
Kraken:  Tomb Raider Underworld Walkthrough Mission 1 on Hard, 462, 19241, 10, 36, Gaming, 19241, true, False, 2009-06-09, 4
Adam Gwon - "Alaska", 282, 2234, 1, 16, Music, 2234, true, False, 2011-04-07, 5
I Come From The Water - Toadies (Cover), 155, 1434, 6, 5, Music, 1434, true, False, 2009-10-24, 3
2014 統一全日本ダンス選手権大会　織田慶治　渡辺理子　引退, 288, 7972, 0, 13, Sports, 7972, true, False, 2014-11-07, 6
World of Tanks - Pz IV Work, 402, 6679, 12, 12, Gaming, 6679, true, False, 2011-08-21, 6
TUTORIAL RAPIDO | Easter Egg MAXIS | Torre de Babel, 122, 3788, 14, 57, Gaming, 3788, true, False, 2012-12-07, 5
神魔之塔-免費魔法石方法（113助手）, 182, 83204, 172, 266, People & Blogs, 83204, true, False, 2014-04-14, 4
[ドラレコ] 工事１車線規制なのに煽られる, 265, 15176, 20, 15, Autos & Vehicles, 15176, true, False, 2015-08-25, 5
Pelayaran  May Rock Fest 2012 Bukit Kiara, 178, 1255, 2, 1, Entertainment, 1255, true, False, 2012-10-21, 5
tablao el arenal sevilla, 205, 1938, 0, 1, Entertainment, 1938, true, False, 2010-04-04, 3
爆機兄弟 達哥 人中之龍維新！傳說中最畢的男人, 363, 48907, 24, 266, Gaming, 48907, true, False, 2014-02-26, 5
【横浜F・マリノス】2015-11 新潟戦三門・飯倉ヒーローインタビュー, 436, 1619, 0, 6, Sports, 1619, true, False, 2015-05-10, 6
"I'm Healed by the Wound in His Side" (prayer) - District Elder Dr. Eulah M. Nelson, 201, 2210, 3, 16, Nonprofits & Activism, 2210, true, False, 2010-03-27, 4
Bite Development for Puppies, 267, 6101, 3, 35, Pets & Animals, 6101, true, False, 2009-08-24, 3
Eliel Lazo Conga and Cowbell, 226, 46376, 51, 761, Music, 46376, true, False, 2015-03-26, 8
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
AP Shaco + Blitzcrank Montage!  Boxes + Grabs = Fun, 122, 1384, 0, 16, Gaming, 1384, true, False, 2014-01-14, 5
2006 ACTION CRAFT 1802, 248, 5343, 2, 5, Film & Animation, 5343, true, False, 2011-06-01, 4
Ｍｅｍｏｒｙ青春の光　鈴木愛理, 211, 437393, 78, 2017, Entertainment, 437393, true, False, 2012-08-26, 4
Morning Storm Outdoors Presents: Aaron Templins Monster Fish, 179, 116684, 3, 63, Travel & Events, 116684, true, False, 2012-09-10, 5
ELK施工のIKEA　BESTA壁面収納説明2（TV配線）, 144, 26974, 0, 21, People & Blogs, 26974, true, False, 2014-01-14, 6
バトルロープ, 259, 2480, 0, 3, People & Blogs, 2480, true, False, 2012-07-14, 6
La vecchia nemica! Ep.1, 216, 1317, 7, 46, Entertainment, 1317, true, False, 2013-09-22, 6
Venuti's Banquet Hall - Imagine your Special Day Surrounded by Elegance, 131, 5400, 0, 3, Travel & Events, 5400, true, False, 2011-12-30, 5
LALALA - LMFAO | HYPER CRUSH REMIX [MV] Collab | ImSoNinjaHappy, 209, 1422, 3, 9, Entertainment, 1422, true, False, 2010-12-26, 5
Attack Of The Funk Mutants - I Am Batman!, 253, 1941, 1, 8, Music, 1941, true, False, 2007-04-18, 4
Alter Bridge @Download Festival 2014, 275, 11226, 30, 165, Music, 11226, true, False, 2014-06-16, 6
شريف الغمراوى ووائل الغمراوى  والغيبوبة والدنيا مقلوبة 2012, 238, 33014, 4, 29, Music, 33014, true, False, 2012-08-09, 3
Voor hetzelfde geld: zonnepanelen, 469, 7712, 1, 9, Entertainment, 7712, true, False, 2014-05-15, 3
キャデラックレコードライブ, 145, 2244, 0, 1, Entertainment, 2244, true, False, 2009-09-14, 4
Campionato Italiano FIDS 2008, 478, 15566, 0, 7, Sports, 15566, true, False, 2008-09-13, 4
Dj Rai - Step by Step (Live at PaniC), 152, 4885, 1, 11, People & Blogs, 4885, true, False, 2011-09-03, 6
グリコ 妖怪ウォッチプリン, 155, 13413, 0, 20, Howto & Style, 13413, true, False, 2015-08-26, 6
HOW TO GET BEES OUT OF A WALL!!!!, 323, 378774, 98, 629, Pets & Animals, 378774, true, False, 2011-04-09, 3
Into The Fire - A Tribute to Firefighters, 301, 169884, 46, 136, Film & Animation, 169884, true, False, 2007-10-24, 3
Thunder Music Vid, 253, 2820, 12, 36, Music, 2820, true, False, 2008-05-01, 4
海星高中/綜三ㄏㄢˋ最後的聖歌演出., 243, 1902, 0, 7, Travel & Events, 1902, true, False, 2011-12-24, 5
EFC DIGITAL  www.efcimportados.tk, 139, 1978, 0, 0, Science & Technology, 1978, true, False, 2011-03-23, 4
FOX LANE CHEERLEADING  COMPETITION, 181, 1790, 0, 4, Autos & Vehicles, 1790, true, False, 2012-03-04, 4
FC Hansa Rostock - Zeitreise, 396, 10424, 4, 34, Sports, 10424, true, False, 2012-09-02, 6
Guns N Roses Brisbane June 20th, 244, 3462, 6, 14, Music, 3462, true, False, 2007-06-23, 3
Sims 3 All Different Types of Ghosts, 285, 5403, 11, 25, Gaming, 5403, true, False, 2012-02-26, 4
Como colocar save game no Gta IV, 253, 4406, 19, 36, People & Blogs, 4406, true, False, 2013-10-03, 6
PERICO LEON PRONOSTICOS DEL MUNDIAL 2010, 171, 5767, 8, 10, Sports, 5767, true, False, 2010-05-23, 5
Awesome Turkey Hunting Video - Turkey Gets Head Shot Off With a Bow, 179, 1850, 1, 8, Sports, 1850, true, False, 2013-03-23, 5
What is a BAD ESN?  What is an ESN?  Where is the ESN?, 408, 285814, 204, 988, Howto & Style, 285814, true, False, 2012-02-20, 4
WOTA - AI test MG 34 - totally WIP - mobile U-Boat simulation game, 184, 4207, 14, 24, Gaming, 4207, true, False, 2014-07-15, 4
Damon y Stefan   It will be because he loves you 3x08, 217, 33570, 21, 332, People & Blogs, 33570, true, False, 2011-11-06, 4
Hilary Duff Fly (Dignity Tour) HD, 236, 5362, 2, 19, Music, 5362, true, False, 2010-03-05, 3
cs-psp cs-portable Brasil, 213, 17313, 0, 24, Gaming, 17313, true, False, 2008-07-10, 3
Nico Della Vedova  nuevo DVD en viaje( Adelanto) DELLA VIUDA "Lejos de aca", 253, 2418, 2, 16, Music, 2418, true, False, 2011-08-14, 4
Hobie AI Sailing on Trampoline, 189, 11280, 2, 14, Sports, 11280, true, False, 2009-11-16, 3
charlo twins on canelo lara and talk vanes martirosyan fight EsNews, 178, 1350, 5, 17, Sports, 1350, true, False, 2014-07-11, 5
Soluna Vios Test Shell V-Power Nitro+, 452, 4485, 2, 4, Autos & Vehicles, 4485, true, False, 2012-09-18, 3
Maxi Wash, 318, 9869, 0, 21, People & Blogs, 9869, true, False, 2012-11-13, 3
Sean Coleman & band  Plough and Stars  Cambridge  MA  11.26.11, 144, 1581, 6, 13, Music, 1581, true, False, 2011-11-29, 4
Walton walpad 8, 211, 4465, 2, 12, People & Blogs, 4465, true, False, 2013-11-17, 5
drakstaden montage, 126, 2980, 8, 13, Sports, 2980, true, False, 2011-02-27, 6
"Нёман" (Гродна) - "Рэчыца 2014"  01.08.2015  другі матч 1/16 Кубка Беларусі 2015/2016, 431, 2114, 0, 8, People & Blogs, 2114, true, False, 2015-08-01, 4
Como ponerse un skin en minecraft no premium 1.7.2 y para todas las versiones, 305, 193710, 412, 2343, Gaming, 193710, true, False, 2013-12-15, 5
Приключение Фреда и Вилли в майнкрафте, 227, 12185, 11, 170, Gaming, 12185, true, False, 2014-12-14, 5
Avatar/Harry Potter ~ Parodie (VF), 197, 2833, 10, 29, Comedy, 2833, true, False, 2013-02-02, 3
KLE621 FULL HORNET RED METALIC ROTINA DE TRABALHO. 25-04-2014, 304, 12050, 90, 934, Autos & Vehicles, 12050, true, False, 2014-04-25, 6
Rachmaninoff - Prelude in G sharp minor, 198, 1673, 3, 7, Music, 1673, true, False, 2007-05-28, 3
UNLOCKED AMAZON FIRE TV BOX W/ KODI TUTORIAL: GETTING STARTED, 456, 24612, 4, 43, People & Blogs, 24612, true, False, 2015-06-09, 6
Как почистить ноутбук HP pavilion dv6 от пыли  хьюлит паккард павилион без разборки., 276, 59317, 30, 162, People & Blogs, 59317, true, False, 2014-03-09, 4
Ice Bucket Challenge Costume, 298, 31852, 0, 242, Howto & Style, 31852, true, False, 2014-08-30, 6
robert garcia: cuban big man mike perez got sick skills - EsNews Boxing, 200, 1780, 4, 24, Sports, 1780, true, False, 2014-12-22, 5
Modern Warfare 3 Glitch - *NEW* Solo Out/Under/On top OutPost Wall Breach, 142, 38004, 65, 0, Gaming, 38004, true, False, 2011-11-14, 5
Toray way of Dailys 2, 335, 2026, 7, 18, Education, 2026, true, False, 2008-04-08, 4
京急川崎駅にて回送電車の折り返し, 318, 12338, 3, 25, Autos & Vehicles, 12338, true, False, 2012-11-05, 5
Sofia the First Masquerade Dress Up Party with Princess Amber in Sofia's Magical Talking Castle 2015, 296, 1461714, 0, 0, Entertainment, 1461714, true, False, 2015-01-12, 6
Pelerinaj Ucraina -Crimeea 2011, 124, 2450, 0, 11, Education, 2450, true, False, 2011-08-11, 3
Lets play hack fragment part2, 487, 1740, 1, 3, Gaming, 1740, true, False, 2011-09-16, 4
handball leonidas paides, 144, 1095, 2, 3, Sports, 1095, true, False, 2008-11-13, 3
ファイト!川崎フロンターレ【第１８節：サンフレッチェ広島戦】, 392, 11410, 0, 18, Sports, 11410, true, False, 2012-07-21, 6
Polymer clay jewelry share & in the works, 290, 2361, 26, 67, Howto & Style, 2361, true, False, 2015-02-04, 4
A Christmas Carol Nederlands ondertitelde trailer, 151, 40451, 0, 137, Film & Animation, 40451, true, False, 2009-11-17, 3
Goo Goo Dolls - Better Days - Joliet  IL - July 9  2009, 198, 2277, 2, 6, Music, 2277, true, False, 2009-07-11, 4
BMW M3 E90 & AUDI RS4 & MERCEDES C 63 AMG, 229, 5900, 1, 4, Autos & Vehicles, 5900, true, False, 2008-12-12, 4
Mano Fox ft Bocas ft Moniz - Nha mama flan - V.A Records VideoClip Oficial, 480, 124913, 32, 1052, Music, 124913, true, False, 2014-02-21, 6
צחי - מעגל רואדה ביילה סלסה, 274, 1423, 0, 0, Entertainment, 1423, true, False, 2010-10-10, 4
Cooking Mama 4 Kitchen Magic 3DS [Udon], 467, 8495, 2, 8, People & Blogs, 8495, true, False, 2011-11-30, 5
Alexis Bledel Twilight  vampire face change makeup tutorial Photoshop, 202, 11962, 10, 18, Howto & Style, 11962, true, False, 2009-07-03, 5
Tug Boat Near Miss, 156, 175541, 50, 140, Autos & Vehicles, 175541, true, False, 2009-01-12, 4
NEW LPS BLIND BAG OPENING my first Littlest Pets Blind Bag ever, 128, 1946, 0, 26, Entertainment, 1946, true, False, 2014-08-16, 6
Windows 8 Movie App, 276, 2695, 2, 9, Howto & Style, 2695, true, False, 2014-02-21, 5
2013.08.15 M1-3E 首位攻防がっぷり四つも則本が気迫勝ち11勝目, 166, 19358, 12, 65, Sports, 19358, true, False, 2013-08-15, 5
New!!! Zlatan IBRAHIMOVIC 2009, 292, 5836, 0, 5, Sports, 5836, true, False, 2009-06-18, 4
Dejame Saber Gotay Ft ñengo Flow  Jory (VIDEO) REGGAETON 2012_DALE ME GUSTA_, 253, 5081, 0, 22, Music, 5081, true, False, 2013-01-04, 4
Baile tipico costarricense grupo  Las chaguelas La Linda Costa Rica, 179, 1468, 0, 4, Music, 1468, true, False, 2013-09-14, 4
I migliori giochi per la ps3, 131, 6745, 7, 55, Comedy, 6745, true, False, 2013-07-15, 3
Intro y notas del tema en teclado No veo la Hora, 281, 4657, 2, 8, Music, 4657, true, False, 2010-09-22, 3
Episode 2 Alaska to Alberta, 420, 1854, 5, 12, Travel & Events, 1854, true, False, 2012-12-26, 5
TITULO MUNDIAL 6to RAUND, 201, 3325, 0, 3, Sports, 3325, true, False, 2007-08-20, 4
New Australia Thomas Products 2009, 141, 118328, 0, 16, Entertainment, 118328, true, False, 2009-10-01, 4
Magic Mirror in 1 Command | Minecraft, 292, 3752, 10, 83, Gaming, 3752, true, False, 2015-08-29, 5
combat arms mikimas todos.avi, 372, 2715, 1, 0, Entertainment, 2715, true, False, 2011-09-09, 6
4 Extraños en D.C - Parche Ramonero Parte 3, 267, 71371, 49, 321, Comedy, 71371, true, False, 2009-02-02, 3
Enrique Iglesias jingle ball miami 2010, 401, 3947, 3, 9, Comedy, 3947, true, False, 2010-12-11, 4
Got Doubles? Make Rad Grooves With Them! - Advanced Drum Lessons, 203, 4105, 9, 66, Education, 4105, true, False, 2012-07-22, 5
ABADA CAPOEIRA MESTRE CAMISA-JOGO DE IUNA-HUMAITA  RIO D JANEIRO ANO 98-TORERO RIO-98, 397, 13770, 3, 61, Sports, 13770, true, False, 2010-06-10, 4
REO Speedwagon Don't Let Him Go, 286, 16496, 3, 23, Music, 16496, true, False, 2009-11-17, 4
Магазин Новый Хиджаб - одежда для верующих, 241, 42562, 22, 80, Nonprofits & Activism, 42562, true, False, 2010-10-19, 4
Vasco Medley Acustico San Siro 16.06.11 - Live KOM 2011, 473, 2755, 0, 5, Music, 2755, true, False, 2011-06-18, 5
Drift Skate Brazil - 2, 213, 1878, 10, 3, Sports, 1878, true, False, 2012-12-28, 5
GTA San Andreas Cleo 3 Mod, 156, 10453, 7, 8, Gaming, 10453, true, False, 2010-06-15, 3
Ballet Shoes, 229, 29558, 9, 68, Entertainment, 29558, true, False, 2009-03-21, 4
Guarani 1x0 Barueri - Volta da Fúria aos estádios - Planeta Guarani, 498, 16977, 10, 163, Sports, 16977, true, False, 2012-09-12, 4
Kickin Rhythm Kids, 170, 1258, 4, 5, Entertainment, 1258, true, False, 2009-05-03, 4
Eastpointe D6 Nationals.MOV, 159, 1417, 0, 0, Sports, 1417, true, False, 2010-08-01, 5
Mythic Twin Ogron: Protection Warrior PoV, 459, 2571, 10, 16, Gaming, 2571, true, False, 2014-12-11, 6
Minecraft Automatic Farm with Hopper, 203, 7112, 9, 24, Gaming, 7112, true, False, 2013-01-05, 5
Loot from 10 hours of Vorago, 170, 385881, 439, 2164, Gaming, 385881, true, False, 2013-07-05, 5
Катя Клэп! Уход за Волосами   Tutorial Ч 3, 281, 1351, 0, 6, Howto & Style, 1351, true, False, 2014-06-14, 3
Showaddywaddy - Runaround Sue, 159, 49690, 16, 129, Music, 49690, true, False, 2010-06-26, 4
8avos Seda VS McYuyu www preparadogallos es tl, 154, 3537, 11, 15, Music, 3537, true, False, 2009-05-24, 4
Burhan G - Tag Hvad Du Vil & Jeg' I Live (Live @ Helte Galla 2011), 226, 64262, 25, 207, Music, 64262, true, False, 2011-12-30, 6
KENYON - du même bateau (Wmi clip), 244, 337138, 64, 1797, Music, 337138, true, False, 2012-01-28, 6
Portrait Studio, 163, 4660, 5, 91, Comedy, 4660, true, False, 2013-08-13, 5
Tom Clancy's Hawx All Planes, 266, 10055, 8, 8, People & Blogs, 10055, true, False, 2009-07-21, 3
Hatteras Island Beach Report - 2.25.13 - Avon NC, 122, 1038, 0, 4, Travel & Events, 1038, true, False, 2013-02-25, 6
TeeHee Valley (3 Remixes: 8-Bit  DS-Style  and Remastered), 289, 30695, 44, 447, Music, 30695, true, False, 2010-09-12, 5
Polymer Clay TV # 127 - molding UV resin, 346, 8078, 0, 23, Howto & Style, 8078, true, False, 2009-11-19, 3
Naruto Shippuden Narutimate Accel 3 Sasuke Vs Deidara HD.wmv, 154, 7697, 11, 13, Gaming, 7697, true, False, 2009-12-16, 3
Colorado Longboarding: Gettin' Live, 175, 4622, 17, 80, Sports, 4622, true, False, 2013-04-12, 6
Tempesta a New York - Thursday storm rolling accross Brooklyn, 121, 12649, 2, 4, News & Politics, 12649, true, False, 2010-09-17, 3
Не попса - Зима - холода (Андрей Губин), 182, 5624, 6, 86, Music, 5624, true, False, 2013-04-05, 6
2009 Arlen Ness Victory Vision, 339, 18105, 5, 17, Autos & Vehicles, 18105, true, False, 2008-07-22, 3
Steve Jobs step down as CEO of Apple, 137, 1913, 2, 4, Science & Technology, 1913, true, False, 2011-08-24, 5
